Frequency,EarTag,Point,FixLocation,Easting,Northing,Azimuth,Date,Time_O,Time,TimeCategory,Temp_C,Wind,Rain,Observer,Grid
150.314,A3769,3,Spruce,-53.98246,48.34985,32,2019-08-28,19:13:00,191300,Evening 2,16,6 NE,Mostly Cloudy,GR,BL
150.314,A3769,1,Corner,-53.98381,48.35182,91,2019-08-29,6:25:00,62500,Morning 1,10,8 NNE,Drizzling,IR,BL
150.314,A3769,2,Knoll,-53.98013,48.34954,354,2019-08-29,6:21:00,62100,Morning 1,10,8 NNE,Drizzling,GR,BL
150.314,A3769,3,Spruce,-53.98246,48.34985,34,2019-08-29,6:37:00,63700,Morning 1,10,8 NNE,Drizzling,GR,BL
150.314,A3769,1,Corner,-53.98381,48.35182,94,2019-08-30,10:17:00,101700,Morning 1,13,13 SSW,Overcast,IR,BL
150.314,A3769,2,Middle,-53.98392,48.35111,83.5,2019-08-30,10:25:00,102500,Morning 1,13,13 SSW,Overcast,IR,BL
150.314,A3769,3,Knoll,-53.98013,48.34954,19,2019-08-30,10:10:00,101000,Morning 1,13,13 SSW,Overcast,GR,BL
150.314,A3769,1,Corner,-53.98381,48.35182,72,2019-08-31,18:57:00,185700,Evening 1,23,17 SW,Partly Cloudy,IR,BL
150.314,A3769,2,Spruce,-53.98246,48.34985,33,2019-08-31,19:00:00,190000,Evening 1,23,17 SW,Partly Cloudy,GR,BL
150.314,A3769,3,Rock,-53.98146,48.34948,19,2019-08-31,19:05:00,190500,Evening 1,23,17 SW,Partly Cloudy,GR,BL
150.314,A3769,1,Corner,-53.98381,48.35182,76,2019-09-01,9:17:00,91700,Morning 3,15,19 WSW,Sunny,IR,BL
150.314,A3769,2,Middle,-53.98392,48.35111,56,2019-09-01,9:29:00,92900,Morning 3,15,19 WSW,Sunny,IR,BL
150.314,A3769,3,Knoll,-53.98013,48.34954,348,2019-09-01,9:18:00,91800,Morning 3,15,19 WSW,Sunny,GR,BL
150.332,A2086,1,Corner,-53.98381,48.35182,32,2019-05-11,14:41:00,144100,Afternoon,7,5 VR,Light drizzle,IR,BL
150.332,A2086,2,Knoll,-53.98013,48.34954,313,2019-05-11,14:44:00,144400,Afternoon,7,5 VR,Light drizzle,GR,BL
150.332,A2086,3,New point,-53.98391,48.35091,9,2019-05-11,16:46:00,164600,Afternoon,7,5 VR,Light drizzle,IR,BL
150.332,A2086,1,Knoll,-53.98013,48.34954,340,2019-05-12,9:14:00,91400,Morning 1,2,9 NE,Wet snow,GR,BL
150.332,A2086,2,Corner,-53.98381,48.35182,36.5,2019-05-12,9:17:00,91700,Morning 1,2,9 NE,Wet snow,IR,BL
150.332,A2086,3,Flagging Tape,-53.98401,48.35032,21.5,2019-05-12,9:30:00,93000,Morning 1,2,9 NE,Wet snow,IR,BL
150.332,A2086,1,Knoll,-53.98013,48.34954,347,2019-05-13,10:45:00,104500,Morning 3,4,8 NNW,Mixed clouds,GR,BL
150.332,A2086,2,Corner,-53.98381,48.35182,44,2019-05-13,10:50:00,105000,Morning 3,4,8 NNW,Mixed clouds,IR,BL
150.332,A2086,3,Rock,-53.98146,48.34948,0.5,2019-05-13,11:06:00,110600,Morning 3,4,8 NNW,Mixed clouds,GR,BL
150.332,A2086,1,Knoll,-53.98013,48.34954,351,2019-05-14,15:06:00,150600,Afternoon 2,14,10 W,Sunny,GR,BL
150.332,A2086,2,Corner,-53.98381,48.35182,32,2019-05-14,14:17:00,141700,Afternoon 2,14,10 W,Sunny,IR,BL
150.332,A2086,3,Between trailer/knoll,-53.97815,48.34975,339,2019-05-14,15:01:00,150100,Afternoon 2,14,10 W,Sunny,GR,BL
150.332,A2086,1,Knoll,-53.98013,48.34954,341,2019-05-15,10:17:00,101700,Morning 2,7,5 ESE,Cloudy,GR,BL
150.332,A2086,2,Spruce,-53.98246,48.34985,11,2019-05-15,10:38:00,103800,Morning 2,7,5 ESE,Cloudy,GR,BL
150.332,A2086,3,Corner,-53.98381,48.35182,45.5,2019-05-15,10:18:00,101800,Morning 2,7,5 ESE,Cloudy,IR,BL
150.332,A2086,1,Corner,-53.98381,48.35182,347.5,2019-05-16,14:24:00,142400,Afternoon 1,8,18 SSW,Cloudy,IR,BL
150.332,A2086,2,Middle,-53.98392,48.35111,352,2019-05-16,14:40:00,144000,Afternoon 1,8,18 SSW,Cloudy,IR,BL
150.332,A2086,3,Rock,-53.98146,48.34948,337.5,2019-05-16,14:47:00,144700,Afternoon 1,8,18 SSW,Cloudy,GR,BL
150.332,A2086,1,Knoll,-53.98013,48.34954,334,2019-05-17,14:38:00,143800,Afternoon 1,10,6 W,Sun & Clouds,GR,BL
150.332,A2086,2,Corner,-53.98381,48.35182,13,2019-05-17,14:38:00,143800,Afternoon 1,10,6 W,Sun & Clouds,IR,BL
150.332,A2086,3,New point,-53.9848,48.35209,27.5,2019-05-17,15:04:00,150400,Afternoon 1,10,6 W,Sun & Clouds,IR,BL
150.332,A2086,1,Middle,-53.98392,48.35111,2,2019-05-18,9:17:00,91700,Morning 2,4,4 SW,Cloudy,IR,BL
150.332,A2086,2,Rock,-53.98146,48.34948,345,2019-05-18,9:25:00,92500,Morning 2,4,4 SW,Cloudy,GR,BL
150.332,A2086,3,New point,-53.9848,48.35209,14.5,2019-05-18,9:31:00,93100,Morning 2,4,4 SW,Cloudy,IR,BL
150.332,A2086,1,New point,-53.9848,48.35209,38,2019-05-19,16:52:00,165200,Afternoon 3,4,11 NNW,Cloudy,IR,BL
150.332,A2086,2,Spruce,-53.98246,48.34985,7,2019-05-19,16:48:00,164800,Afternoon 3,4,11 NNW,Cloudy,GR,BL
150.332,A2086,3,Rock,-53.98146,48.34948,1,2019-05-19,16:58:00,165800,Afternoon 3,4,11 NNW,Cloudy,GR,BL
150.332,A2086,1,Corner,-53.98381,48.35182,22,2019-05-20,19:45:00,194500,Evening 2,App not working,,Sun & Clouds,IR,BL
150.332,A2086,2,Spruce,-53.98246,48.34985,8,2019-05-20,20:09:00,200900,Evening 2,App not working,,Sun & Clouds,GR,BL
150.332,A2086,3,Rock,-53.98146,48.34948,3,2019-05-20,20:16:00,201600,Evening 2,App not working,,Sun & Clouds,GR,BL
150.332,A2086,1,Corner,-53.98381,48.35182,41.5,2019-05-21,5:33:00,53300,Morning 1,App not working,,Cloudy,IR,BL
150.332,A2086,2,Spruce,-53.98246,48.34985,14,2019-05-21,5:46:00,54600,Morning 1,App not working,,Cloudy,GR,BL
150.332,A2086,3,Rock,-53.98146,48.34948,7,2019-05-21,5:58:00,55800,Morning 1,App not working,,Cloudy,GR,BL
150.332,A2086,1,Corner,-53.98381,48.35182,42.5,2019-05-22,19:14:00,191400,Evening 2,1,17 NNW,Drizzling,IR,BL
150.332,A2086,2,Spruce,-53.98246,48.34985,24,2019-05-22,19:20:00,192000,Evening 2,1,17 NNW,Drizzling,GR,BL
150.332,A2086,3,Rock,-53.98146,48.34948,18.5,2019-05-22,19:34:00,193400,Evening 2,1,17 NNW,Drizzling,GR,BL
150.332,A2086,1,Knoll,-53.98013,48.34954,346,2019-05-23,9:06:00,90600,Morning 1,1,18 NW,Cloudy,GR,BL
150.332,A2086,2,Corner,-53.98381,48.35182,40.5,2019-05-23,9:07:00,90700,Morning 1,1,18 NW,Cloudy,IR,BL
150.332,A2086,3,Middle,-53.98392,48.35111,33,2019-05-23,9:11:00,91100,Morning 1,1,18 NW,Cloudy,IR,BL
150.332,A2086,1,Knoll,-53.98013,48.34954,317,2019-05-24,6:14:00,61400,Morning 2,1,10 NNW,Cloudy,GR,BL
150.332,A2086,2,Spruce,-53.98246,48.34985,336,2019-05-24,6:28:00,62800,Morning 2,1,10 NNW,Cloudy,IR,BL
150.332,A2086,3,Corner,-53.98381,48.35182,354.5,2019-05-24,6:14:00,61400,Morning 2,1,10 NNW,Cloudy,IR,BL
150.332,A2086,1,Knoll,-53.98013,48.34954,328,2019-05-25,5:39:00,53900,Morning 1,3,9 WNW,Clear,GR,BL
150.332,A2086,2,Spruce,-53.98246,48.34985,6,2019-05-25,5:50:00,55000,Morning 1,3,9 WNW,Clear,GR,BL
150.332,A2086,3,Top,-53.98657,48.35251,45.5,2019-05-25,6:02:00,60200,Morning 1,3,9 WNW,Clear,IR,BL
150.332,A2086,1,Top,-53.98657,48.35251,30.5,2019-05-26,17:34:00,173400,Afternoon 4,12,7 NE,Sunny,GR,BL
150.332,A2086,2,Squirrel,-53.9848,48.35209,345.5,2019-05-26,17:42:00,174200,Afternoon 4,12,7 NE,Sunny,GR,BL
150.332,A2086,3,Spruce,-53.98246,48.34985,334,2019-05-26,18:04:00,180400,Afternoon 4,12,7 NE,Sunny,GR,BL
150.332,A2086,1,Knoll,-53.98013,48.34954,326,2019-05-27,16:31:00,163100,Afternoon 1,7,8 ENE,Cloudy,GR,BL
150.332,A2086,2,Rock,-53.98146,48.34948,332,2019-05-27,16:40:00,164000,Afternoon 1,7,8 ENE,Cloudy,GR,BL
150.332,A2086,3,Middle,-53.98392,48.35111,344,2019-05-27,17:02:00,170200,Afternoon 1,7,8 ENE,Cloudy,GR,BL
150.332,A2086,1,Corner,-53.98381,48.35182,37,2019-05-28,11:19:00,111900,Morning 4,4,5 E,Cloudy,GR,BL
150.332,A2086,2,Squirrel,-53.9848,48.35209,42.5,2019-05-28,11:39:00,113900,Morning 4,4,5 E,Cloudy,GR,BL
150.332,A2086,3,Rock,-53.98146,48.34948,14,2019-05-28,12:02:00,120200,Morning 4,4,5 E,Cloudy,GR,BL
150.332,A2086,1,Knoll,-53.98013,48.34954,316,2019-06-11,19:53:00,195300,Evening 2,11,10 W,Sunny,GR,BL
150.332,A2086,2,Spruce,-53.98246,48.34985,340.5,2019-06-11,20:07:00,200700,Evening 2,11,10 W,Sunny,GR,BL
150.332,A2086,3,Corner,-53.98381,48.35182,35,2019-06-11,19:54:00,195400,Evening 2,11,10 W,Sunny,IR,BL
150.332,A2086,1,Knoll,-53.98013,48.34954,324,2019-06-12,6:56:00,65600,Morning 3,8,20 S,Overcast,GR,BL
150.332,A2086,2,Spruce,-53.98246,48.34985,348,2019-06-12,7:13:00,71300,Morning 3,8,20 S,Overcast,GR,BL
150.332,A2086,3,Corner,-53.98381,48.35182,42,2019-06-12,6:59:00,65900,Morning 3,8,20 S,Overcast,IR,BL
150.332,A2086,1,Knoll,-53.98013,48.34954,341,2019-06-13,19:52:00,195200,Evening 2,8,20 NW,Cloudy,GR,BL
150.332,A2086,2,Spruce,-53.98246,48.34985,357,2019-06-13,20:08:00,200800,Evening 2,8,20 NW,Cloudy,GR,BL
150.332,A2086,3,Top,-53.98657,48.35251,54.5,2019-06-13,19:52:00,195200,Evening 2,8,20 NW,Cloudy,IR,BL
150.332,A2086,1,Knoll,-53.98013,48.34954,315,2019-06-14,19:50:00,195000,Evening 3,10,20 SE,Some Clouds,GR,BL
150.332,A2086,2,Spruce,-53.98246,48.34985,339,2019-06-14,19:54:00,195400,Evening 3,10,20 SE,Some Clouds,GR,BL
150.332,A2086,3,Corner,-53.98381,48.35182,358,2019-06-14,19:47:00,194700,Evening 3,10,20 SE,Some Clouds,IR,BL
150.332,A2086,1,Spruce,-53.98246,48.34985,342,2019-06-16,20:11:00,201100,Evening 2,11,10 S,Cloudy,GR,BL
150.332,A2086,2,Corner,-53.98381,48.35182,344.5,2019-06-16,20:03:00,200300,Evening 2,11,10 S,Cloudy,IR,BL
150.332,A2086,3,Top,-53.98657,48.35251,38,2019-06-16,20:16:00,201600,Evening 2,11,10 S,Cloudy,IR,BL
150.332,A2086,1,Knoll,-53.98013,48.34954,328.5,2019-06-17,19:17:00,191700,Evening 1,13,20 SE,Cloudy,GR,BL
150.332,A2086,2,Spruce,-53.98246,48.34985,342.5,2019-06-17,19:26:00,192600,Evening 1,13,20 SE,Cloudy,GR,BL
150.332,A2086,3,Top,-53.98657,48.35251,39.5,2019-06-17,19:32:00,193200,Evening 1,13,20 SE,Cloudy,IR,BL
150.332,A2086,1,Knoll,-53.98013,48.34954,332,2019-06-18,6:19:00,61900,Morning 2,7,5 VR,Cloudy,GR,BL
150.332,A2086,2,Corner,-53.98381,48.35182,20.5,2019-06-18,6:15:00,61500,Morning 2,7,5 VR,Cloudy,IR,BL
150.332,A2086,3,Squirrel,-53.9848,48.35209,52.5,2019-06-18,6:26:00,62600,Morning 2,7,5 VR,Cloudy,IR,BL
150.332,A2086,1,Rock,-53.98146,48.34948,339.5,2019-06-19,6:55:00,65500,Morning 3,7,20 NW,Cloudy,GR,BL
150.332,A2086,2,Corner,-53.98381,48.35182,351,2019-06-19,6:31:00,63100,Morning 3,7,20 NW,Cloudy,IR,BL
150.332,A2086,3,Top,-53.98657,48.35251,38,2019-06-19,6:58:00,65800,Morning 3,7,20 NW,Cloudy,IR,BL
150.332,A2086,1,Spruce,-53.98246,48.34985,342,2019-06-20,19:49:00,194900,Evening 1,13,10 NE,Partly Cloudy,GR,BL
150.332,A2086,2,Corner,-53.98381,48.35182,349,2019-06-20,19:30:00,193000,Evening 1,13,10 NE,Partly Cloudy,IR,BL
150.332,A2086,3,Squirrel,-53.9848,48.35209,31,2019-06-20,19:43:00,194300,Evening 1,13,10 NE,Partly Cloudy,IR,BL
150.332,A2086,1,Knoll,-53.98013,48.34954,351,2019-06-21,18:28:00,182800,Evening 2,13,20 SE,Drizzling,GR,BL
150.332,A2086,2,Spruce,-53.98246,48.34985,6,2019-06-21,18:40:00,184000,Evening 2,13,20 SE,Drizzling,GR,BL
150.332,A2086,3,Squirrel,-53.9848,48.35209,28.5,2019-06-21,18:38:00,183800,Evening 2,13,20 SE,Drizzling,IR,BL
150.332,A2086,1,Spruce,-53.98246,48.34985,10,2019-06-24,19:36:00,193600,Evening 2,11,20 SW,Partly Cloudy,GR,BL
150.332,A2086,2,Top,-53.98657,48.35251,63.5,2019-06-24,19:22:00,192200,Evening 2,11,20 SW,Partly Cloudy,IR,BL
150.332,A2086,3,Squirrel,-53.9848,48.35209,45.5,2019-06-24,19:33:00,193300,Evening 2,11,20 SW,Partly Cloudy,IR,BL
150.332,A2086,1,Knoll,-53.98013,48.34954,313,2019-06-25,19:54:00,195400,Evening 2,14,15 VR,Cloudy,GR,BL
150.332,A2086,2,Spruce,-53.98246,48.34985,323,2019-06-25,20:03:00,200300,Evening 2,14,15 VR,Cloudy,GR,BL
150.332,A2086,3,Rock,-53.98146,48.34948,320,2019-06-25,20:09:00,200900,Evening 2,14,15 VR,Cloudy,GR,BL
150.332,A2086,1,Knoll,-53.98013,48.34954,303,2019-06-26,18:55:00,185500,Evening 1,15,10 VR,Sunny,GR,BL
150.332,A2086,2,Spruce,-53.98246,48.34985,341,2019-06-26,19:08:00,190800,Evening 1,15,10 VR,Sunny,GR,BL
150.332,A2086,3,Rock,-53.98146,48.34948,320,2019-06-26,19:21:00,192100,Evening 1,15,10 VR,Sunny,GR,BL
150.332,A2086,1,Knoll,-53.98013,48.34954,338,2019-06-27,5:15:00,51500,Morning 1,9,10 VR,Partly Cloudy,GR,BL
150.332,A2086,2,Spruce,-53.98246,48.34985,354,2019-06-27,5:21:00,52100,Morning 1,9,10 VR,Partly Cloudy,GR,BL
150.332,A2086,3,Corner,-53.98381,48.35182,10.5,2019-06-27,5:25:00,52500,Morning 1,9,10 VR,Partly Cloudy,IR,BL
150.332,A2086,1,Corner,-53.98381,48.35182,30,2019-06-28,5:29:00,52900,Morning 1,5,3 NNW,Cloudy,IR,BL
150.332,A2086,2,Squirrel,-53.9848,48.35209,51,2019-06-28,5:53:00,55300,Morning 1,5,3 NNW,Cloudy,IR,BL
150.332,A2086,3,Knoll,-53.98013,48.34954,334.5,2019-06-28,5:26:00,52600,Morning 1,5,3 NNW,Cloudy,GR,BL
150.332,A2086,1,Spruce,-53.98246,48.34985,357,2019-07-10,6:30:00,63000,Morning 1,9,10 NW,Cloudy,GR,BL
150.332,A2086,2,Corner,-53.98381,48.35182,24,2019-07-10,6:28:00,62800,Morning 1,9,10 NW,Cloudy,IR,BL
150.332,A2086,3,Middle,-53.98392,48.35111,16,2019-07-10,6:41:00,64100,Morning 1,9,10 NW,Cloudy,IR,BL
150.332,A2086,1,Knoll,-53.98013,48.34954,332,2019-07-13,18:03:00,180300,Evening 1,18,14 SSW,Cloudy,GR,BL
150.332,A2086,2,Spruce,-53.98246,48.34985,348,2019-07-13,18:18:00,181800,Evening 1,18,14 SSW,Cloudy,GR,BL
150.332,A2086,3,Corner,-53.98381,48.35182,355,2019-07-13,18:14:00,181400,Evening 1,18,14 SSW,Cloudy,IR,BL
150.332,A2086,1,Knoll,-53.98013,48.34954,331,2019-07-22,19:42:00,194200,Evening 3,17,8 NW,Partly Cloudy,GR,BL
150.332,A2086,2,Spruce,-53.98246,48.34985,7,2019-07-22,19:53:00,195300,Evening 3,17,8 NW,Partly Cloudy,GR,BL
150.332,A2086,3,Middle,-53.98392,48.35111,39,2019-07-22,19:56:00,195600,Evening 3,17,8 NW,Partly Cloudy,IR,BL
150.332,A2086,1,Knoll,-53.98013,48.34954,333,2019-07-29,19:39:00,193900,Evening 2,16,13 SW,Clear,GR,BL
150.332,A2086,2,Spruce,-53.98246,48.34985,353,2019-07-29,19:44:00,194400,Evening 2,16,13 SW,Clear,GR,BL
150.332,A2086,3,Top,-53.98657,48.35251,64,2019-07-29,19:47:00,194700,Evening 2,16,13 SW,Clear,IR,BL
150.332,A2086,1,Knoll,-53.98013,48.34954,319,2019-08-26,17:21:00,172100,Evening 1,22,3 E,Sunny,GR,BL
150.332,A2086,2,Spruce,-53.98246,48.34985,346,2019-08-26,17:30:00,173000,Evening 1,22,3 E,Sunny,GR,BL
150.332,A2086,3,Rock,-53.98146,48.34948,334,2019-08-26,17:40:00,174000,Evening 1,22,3 E,Sunny,GR,BL
150.332,A2086,1,Squirrel,-53.9848,48.35209,1.5,2019-08-27,8:18:00,81800,Morning 4,12,3 ESE,Sunny,IR,BL
150.332,A2086,2,Knoll,-53.98013,48.34954,331,2019-08-27,7:57:00,75700,Morning 4,12,3 ESE,Sunny,GR,BL
150.332,A2086,3,Spruce,-53.98246,48.34985,344,2019-08-27,8:02:00,80200,Morning 4,12,3 ESE,Sunny,GR,BL
150.332,A2086,1,Middle,-53.98392,48.35111,10.5,2019-08-28,19:05:00,190500,Evening 2,16,6 NE,Mostly Cloudy,IR,BL
150.332,A2086,2,Knoll,-53.98013,48.34954,304.5,2019-08-28,19:05:00,190500,Evening 2,16,6 NE,Mostly Cloudy,GR,BL
150.332,A2086,3,Spruce,-53.98246,48.34985,326.5,2019-08-28,19:09:00,190900,Evening 2,16,6 NE,Mostly Cloudy,GR,BL
150.332,A2086,1,Corner,-53.98381,48.35182,44.5,2019-08-29,19:09:00,190900,Evening 1,12,5 SSE,Overcast,IR,BL
150.332,A2086,2,Squirrel,-53.9848,48.35209,56,2019-08-29,19:30:00,193000,Evening 1,12,5 SSE,Overcast,IR,BL
150.332,A2086,3,Flagging Tape,-53.98401,48.35032,29,2019-08-29,19:30:00,193000,Evening 1,12,5 SSE,Overcast,GR,BL
150.332,A2086,1,Flagging Tape,-53.98401,48.35032,24.5,2019-08-30,11:44:00,114400,Morning 4,15,15 S,Overcast,GR,BL
150.332,A2086,2,Spruce,-53.98246,48.34985,351,2019-08-30,11:47:00,114700,Morning 4,15,15 S,Overcast,GR,BL
150.332,A2086,3,Corner,-53.98381,48.35182,49,2019-08-30,11:52:00,115200,Morning 4,15,15 S,Overcast,IR,BL
150.332,A2086,1,Middle,-53.98392,48.35111,28,2019-08-31,19:14:00,191400,Evening 2,23,17 SW,Partly Cloudy,IR,BL
150.332,A2086,2,Knoll,-53.98013,48.34954,312,2019-08-31,19:14:00,191400,Evening 2,23,17 SW,Partly Cloudy,GR,BL
150.332,A2086,3,Rock,-53.98146,48.34948,335,2019-08-31,19:29:00,192900,Evening 2,23,17 SW,Partly Cloudy,GR,BL
150.332,A2086,1,Squirrel,-53.9848,48.35209,50.5,2019-09-01,8:51:00,85100,Morning 2,15,19 WSW,Sunny,IR,BL
150.332,A2086,2,Flagging Tape,-53.98401,48.35032,25,2019-09-01,8:49:00,84900,Morning 2,15,19 WSW,Sunny,GR,BL
150.332,A2086,3,Spruce,-53.98246,48.34985,15.5,2019-09-01,8:56:00,85600,Morning 2,15,19 WSW,Sunny,GR,BL
150.373,A2072,1,Corner,-53.98381,48.35182,186,2019-05-11,14:25:00,142500,Afternoon,7,5 VR,Light drizzle,IR,BL
150.373,A2072,2,Flagging Tape,-53.98401,48.35032,83,2019-05-11,16:10:00,161000,Afternoon,7,5 VR,Light drizzle,GR,BL
150.373,A2072,3,New point,-53.98391,48.35091,179,2019-05-11,16:35:00,163500,Afternoon,7,5 VR,Light drizzle,IR,BL
150.373,A2072,1,Knoll,-53.98013,48.34954,291,2019-05-12,15:58:00,155800,Afternoon 2,4,16 N,Cloudy,GR,BL
150.373,A2072,2,Spruce,-53.98246,48.34985,310,2019-05-12,16:12:00,161200,Afternoon 2,4,16 N,Cloudy,GR,BL
150.373,A2072,3,Flagging Tape,-53.98401,48.35032,11.5,2019-05-12,16:09:00,160900,Afternoon 2,4,16 N,Cloudy,IR,BL
150.373,A2072,1,Knoll,-53.98013,48.34954,301,2019-05-14,16:15:00,161500,Afternoon 4,15,6 NNW,Sunny,GR,BL
150.373,A2072,2,Corner,-53.98381,48.35182,205.5,2019-05-14,16:17:00,161700,Afternoon 4,15,6 NNW,Sunny,IR,BL
150.373,A2072,3,Middle,-53.98392,48.35111,252.5,2019-05-14,16:28:00,162800,Afternoon 4,15,6 NNW,Sunny,IR,BL
150.373,A2072,1,Knoll,-53.98013,48.34954,281,2019-05-15,14:00:00,140000,Afternoon 1,6,14 SE,Cloudy,GR,BL
150.373,A2072,2,Spruce,-53.98246,48.34985,277,2019-05-15,14:10:00,141000,Afternoon 1,6,14 SE,Cloudy,GR,BL
150.373,A2072,3,Corner,-53.98381,48.35182,177.5,2019-05-15,13:51:00,135100,Afternoon 1,6,14 SE,Cloudy,IR,BL
150.373,A2072,1,Knoll,-53.98013,48.34954,278,2019-05-16,14:58:00,145800,Afternoon 2,8,13 S,Cloudy,GR,BL
150.373,A2072,2,Corner,-53.98381,48.35182,181.5,2019-05-16,14:59:00,145900,Afternoon 2,8,13 S,Cloudy,IR,BL
150.373,A2072,3,Spruce,-53.98246,48.34985,267,2019-05-16,15:11:00,151100,Afternoon 2,8,13 S,Cloudy,GR,BL
150.373,A2072,1,Knoll,-53.98013,48.34954,304,2019-05-17,15:15:00,151500,Afternoon 2,17,13 W,Sun & Clouds,GR,BL
150.373,A2072,2,Spruce,-53.98246,48.34985,325,2019-05-17,15:27:00,152700,Afternoon 2,18,14 W,Sun & Clouds,GR,BL
150.373,A2072,3,Corner,-53.98381,48.35182,170,2019-05-17,15:15:00,151500,Afternoon 2,19,15 W,Sun & Clouds,IR,BL
150.373,A2072,1,Knoll,-53.98013,48.34954,303,2019-05-18,9:02:00,90200,Morning 2,4,4 SW,Cloudy,GR,BL
150.373,A2072,2,Spruce,-53.98246,48.34985,328,2019-05-18,9:19:00,91900,Morning 2,4,4 SW,Cloudy,GR,BL
150.373,A2072,3,Corner,-53.98381,48.35182,160,2019-05-18,9:05:00,90500,Morning 2,4,4 SW,Cloudy,IR,BL
150.373,A2072,1,Corner,-53.98381,48.35182,191.5,2019-05-20,19:47:00,194700,Evening 2,App not working,,Sun & Clouds,IR,BL
150.373,A2072,2,New point,-53.9848,48.35209,159,2019-05-20,20:12:00,201200,Evening 2,App not working,,Sun & Clouds,IR,BL
150.373,A2072,3,Spruce,-53.98246,48.34985,308,2019-05-20,20:07:00,200700,Evening 2,App not working,,Sun & Clouds,GR,BL
150.373,A2072,1,Corner,-53.98381,48.35182,248.5,2019-05-22,6:18:00,61800,Morning 2,1,11 NNE,Drizzling,IR,BL
150.373,A2072,2,Spruce,-53.98246,48.34985,307,2019-05-22,6:26:00,62600,Morning 2,1,11 NNE,Drizzling,GR,BL
150.373,A2072,3,Middle,-53.98392,48.35111,296,2019-05-22,6:25:00,62500,Morning 2,1,11 NNE,Drizzling,IR,BL
150.373,A2072,1,Knoll,-53.98013,48.34954,285,2019-05-23,9:00:00,90000,Morning 1,1,18 NW,Cloudy,GR,BL
150.373,A2072,2,Spruce,-53.98246,48.34985,298,2019-05-23,9:16:00,91600,Morning 1,1,18 NW,Cloudy,GR,BL
150.373,A2072,3,Corner,-53.98381,48.35182,164,2019-05-23,9:02:00,90200,Morning 1,1,18 NW,Cloudy,IR,BL
150.373,A2072,1,Knoll,-53.98013,48.34954,303,2019-05-24,19:09:00,190900,Evening 1,10,12 NW,Sun & Clouds,GR,BL
150.373,A2072,2,Spruce,-53.98246,48.34985,328,2019-05-24,19:21:00,192100,Evening 1,10,12 NW,Sun & Clouds,GR,BL
150.373,A2072,3,Corner,-53.98381,48.35182,198,2019-05-24,19:09:00,190900,Evening 1,10,12 NW,Sun & Clouds,IR,BL
150.373,A2072,1,Knoll,-53.98013,48.34954,318,2019-05-25,6:48:00,64800,Morning 3,4,16 NW,Clear,GR,BL
150.373,A2072,2,Spruce,-53.98246,48.34985,58,2019-05-25,6:53:00,65300,Morning 3,4,16 NW,Clear,GR,BL
150.373,A2072,3,Rock,-53.98146,48.34948,326,2019-05-25,7:05:00,70500,Morning 3,4,16 NW,Clear,GR,BL
150.373,A2072,1,Middle,-53.98392,48.35111,117,2019-05-26,16:23:00,162300,Afternoon 2,14,8 ENE,Sunny,GR,BL
150.373,A2072,2,Flagging Tape,-53.98401,48.35032,62,2019-05-26,16:30:00,163000,Afternoon 2,14,8 ENE,Sunny,GR,BL
150.373,A2072,3,Spruce,-53.98246,48.34985,9,2019-05-26,16:37:00,163700,Afternoon 2,14,8 ENE,Sunny,GR,BL
150.373,A2072,1,Spruce,-53.98246,48.34985,354,2019-05-27,18:44:00,184400,Evening 2,5,8 ENE,Cloudy,GR,BL
150.373,A2072,2,Knoll,-53.98013,48.34954,314,2019-05-27,18:57:00,185700,Evening 2,5,8 ENE,Cloudy,GR,BL
150.373,A2072,3,New point,-53.97953,48.3516,269,2019-05-27,19:06:00,190600,Evening 2,5,8 ENE,Cloudy,GR,BL
150.373,A2072,1,Knoll,-53.98013,48.34954,309,2019-05-28,9:43:00,94300,Morning 1,4,2 NE,Cloudy,GR,BL
150.373,A2072,2,Rock,-53.98146,48.34948,330,2019-05-28,9:51:00,95100,Morning 1,4,2 NE,Cloudy,GR,BL
150.373,A2072,3,Flagging Tape,-53.98401,48.35032,16,2019-05-28,10:00:00,100000,Morning 1,4,2 NE,Cloudy,GR,BL
150.392,A1654,1,Corner,-53.98381,48.35182,304,2019-05-12,9:09:00,90900,Morning 1,2,9 NE,Wet snow,IR,BL
150.392,A1654,2,Spruce,-53.98246,48.34985,318,2019-05-12,9:33:00,93300,Morning 1,2,9 NE,Wet snow,GR,BL
150.392,A1654,3,Flagging Tape,-53.98401,48.35032,323.5,2019-05-12,9:47:00,94700,Morning 1,2,9 NE,Wet snow,IR,BL
150.392,A1654,1,Flagging Tape,-53.98401,48.35032,321,2019-05-13,11:59:00,115900,Morning 4,6,13 NNW,Mixed clouds,IR,BL
150.392,A1654,2,Rock,-53.98146,48.34948,314,2019-05-13,12:17:00,121700,Morning 4,6,13 NNW,Mixed clouds,GR,BL
150.392,A1654,3,New point,-53.9848,48.35209,295,2019-05-13,12:35:00,123500,Morning 4,6,13 NNW,Mixed clouds,IR,BL
150.392,A1654,1,Knoll,-53.98013,48.34954,302,2019-05-14,12:58:00,125800,Afternoon 1,12,6 NW,Sunny,GR,BL
150.392,A1654,2,Flagging Tape,-53.98401,48.35032,315,2019-05-14,13:50:00,135000,Afternoon 1,12,6 NW,Sunny,IR,BL
